Date,AAPL,AMZN,GOOG,MSFT
2021-06-29,133.2638702392578,172.40699768066406,125.16197967529297,262.1112365722656
2021-06-30,133.8797149658203,172.00799560546875,124.4642562866211,261.62835693359375
2021-07-01,134.1827392578125,171.64849853515625,125.50960540771484,262.30438232421875
2021-07-02,136.812255859375,175.5489959716797,127.84412384033203,268.14739990234375
2021-07-06,138.82589721679688,183.78700256347656,128.88897705078125,268.15704345703125
2021-07-07,141.3185577392578,184.82899475097656,129.1934051513672,270.349365234375
2021-07-08,140.01844787597656,186.57049560546875,128.29901123046875,267.9252624511719
2021-07-09,141.8463897705078,185.9669952392578,128.6938018798828,268.4273681640625
2021-07-12,141.25010681152344,185.92750549316406,129.6765899658203,267.8286437988281
2021-07-13,142.36451721191406,183.8679962158203,130.1041717529297,271.3634338378906
2021-07-14,145.79554748535156,184.08399963378906,131.18478393554688,272.8409729003906
2021-07-15,145.14064025878906,181.55999755859375,130.37429809570312,271.4116516113281
2021-07-16,143.09764099121094,178.68150329589844,130.94937133789062,271.1412353515625
2021-07-19,139.24624633789062,177.47950744628906,128.37548828125,267.5293273925781
2021-07-20,142.8629913330078,178.6595001220703,130.21044921875,269.76019287109375
2021-07-21,142.12989807128906,179.25999450683594,131.69921875,271.7689514160156
2021-07-22,143.49838256835938,181.90150451660156,132.42230224609375,276.3467102050781
2021-07-23,145.2187957763672,182.83200073242188,136.8792724609375,279.7559814453125
2021-07-26,145.63916015625,184.99099731445312,138.69534301757812,279.15716552734375
2021-07-27,143.46905517578125,181.3195037841797,135.86671447753906,276.73309326171875
2021-07-28,141.71932983398438,181.51600646972656,135.45455932617188,276.4241027832031
2021-07-29,142.36451721191406,179.99600219726562,135.61245727539062,276.6944885253906
2021-07-30,142.57955932617188,166.37950134277344,134.3019256591797,275.158935546875
2021-08-02,142.24716186523438,166.57400512695312,135.06520080566406,275.0719909667969
2021-08-03,144.0458526611328,168.31199645996094,135.353759765625,277.2932434082031
2021-08-04,143.64505004882812,167.73599243164062,135.10394287109375,276.7041015625
2021-08-05,143.75254821777344,168.79949951171875,136.00926208496094,279.6111145019531
2021-08-06,143.06727600097656,167.2469940185547,136.1045684814453,279.55316162109375
2021-08-09,143.018310546875,167.093505859375,137.0640411376953,278.46185302734375
2021-08-10,142.5386199951172,166.03399658203125,137.1578826904297,276.6365051269531
2021-08-11,142.7931671142578,164.60549926757812,136.75364685058594,277.12896728515625
